Date,text,Tickers,Sentiment,label,Pct_Change
2010-02-04,"U.S. Jobless Claims Rise to 480,000, Exceeding Analyst Estimates","[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.031140677888039425}
2010-12-24,"US Economy Shows Stronger Growth in Q3, Increased Spending in November","[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.00143086147531013}
2010-04-28,"S&P 500 Up 6.8 Percent This Year, Outperforming Stoxx 600's 1.7 Percent Gain","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.006462752419523099}
2010-01-22," Corporate Bond Rally Stalls, Borrowing Costs Rise from Two-Year Lows","[""['AGG']""]",{'AGG': 0},neutral,{'AGG': 0.0005743865802048109}
2011-05-30, Brazilian Stocks Slump as Lending Expands in April,"[""['EWZ']""]",{'EWZ': 1},positive,{'EWZ': 0.012668367213853005}
2011-08-18, U.S. Equities Erase Early Gains Amid Fed Policy Concerns,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.0445937143129993}
2010-05-10,S&P 500 and Dow Jones Industrial Average Post Significant Gains,"[""['^GSPC', '^DJI']""]","{'^GSPC': 1, '^DJI': 1}",positive,"{'^GSPC': 0.04397412445198401, '^DJI': 0.038987785007093434}"
2010-09-22,U.S. Stocks Decline While Emerging Markets Rally,"[""['SPY', 'EEM']""]","{'SPY': 0, 'EEM': 0}",neutral,"{'SPY': -0.004913134999640523, 'EEM': 0.0006884742583477266}"
2010-01-27,Oil Prices Drop to Five-Week Low,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.013920504996278282}
2010-08-27,"S&P 500 Rises 1.7%, Reducing Weekly Decline","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.01658676839931239}
2010-06-25, Treasury 10-Year Notes Gain for Second Week as Investors Seek Safety,"[""['^TNX']""]",{'^TNX': 0},neutral,{'^TNX': -0.003202046353672827}
2011-08-23,MSCI All-Country World Index Rebounds from Lowest Level Since September,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.0335951309308582}
2010-07-26, European Stocks Climb as Bank Stress Tests Reassure Investors,"[""['VGK']""]",{'VGK': 1},positive,{'VGK': 0.007010093243082549}
2011-10-07, Yield on 10-Year Italian Bonds Rises Seven Basis Points to 5.49 Percent,"[""['EWI']""]",{'EWI': 0},neutral,{'EWI': -0.0023943447856491495}
2011-12-07,S&P Puts EU's AAA Long-Term Rating on Creditwatch Negative,"[""['^GSPC', '^STOXX50E']""]","{'^GSPC': 0, '^STOXX50E': 0}",neutral,"{'^GSPC': 0.002018354924337773, '^STOXX50E': -0.005002753524158687}"
2010-11-22, MSCI Emerging Markets Index Rises; India's Sensex Sees Significant Gain,"[""['EEM', 'INDA']""]",{'EEM': 0},neutral,{'EEM': -0.003010400936259483}
2010-01-07, Japanese Finance Minister Signals Preference for Weaker Yen,"[""['EWJ']""]",{'EWJ': -1},negative,{'EWJ': -0.008919686987465814}
2010-11-18,Crude Oil Prices Decline in Recent Market Movements,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.017528542888122223}
2010-05-10, Banco Santander and BNP Paribas Lead European Bank Shares Rally,"[""['SAN', 'BNP.PA']""]","{'SAN': 1, 'BNP.PA': 1}",positive,"{'SAN': 0.22990901804282293, 'BNP.PA': 0.1403114876590521}"
2011-08-24, Crude Oil Dips 0.3 Percent to $85.16 a Barrel,"[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.003277139177154109}
2011-10-20,"Stocks, Euro Advance as EU Crafts $1.3 Trillion Rescue Fund","[""['^STOXX50E']""]",{'^STOXX50E': -1},negative,{'^STOXX50E': -0.02502491615681801}
2011-04-19,"Gold Futures Touch $1,500 as Dollar Weakens","[""['GC=F', 'UUP']""]","{'GC=F': 0, 'UUP': -1}",negative,"{'GC=F': 0.001474201634988015, 'UUP': -0.0060017991039375}"
2011-12-20, MSCI Emerging Markets Index Rises 1.4%,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.05354913095275449}
2010-03-26, Brazil's Bovespa and Russia's Micex Index Up Following Interest Rate Cuts,"[""['^BVSP', 'MICEXINDEXCF.ME']""]",{'^BVSP': 0},neutral,{'^BVSP': 0.003521229654305902}
2011-04-12, Cocoa Prices Rise Amidst Ivory Coast Civil War Chaos.,"[""['EZA']""]",{'EZA': -1},negative,{'EZA': -0.016150757442353947}
2011-06-30, S&P 500 Falls Amid European Debt Crisis Concerns,"[""['SPY', 'VGK']""]","{'SPY': 1, 'VGK': 1}",positive,"{'SPY': 0.009562341263302576, 'VGK': 0.01671387509918354}"
2010-04-28," Nickel Prices Fall 1.1 Percent, Crude Oil Rises to $83.23 a Barrel","[""['JJN', 'CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.009461411404630304}
2010-06-14, Yen Weakens as Euro and Dollar Show Mixed Performance,"[""['FXY', 'FXE', 'UUP']""]","{'FXY': 1, 'FXE': 1, 'UUP': -1}",positive,"{'FXY': 0.0024990433244951316, 'FXE': 0.010947985100821844, 'UUP': -0.009033737027498434}"
2010-04-30," Emerging Markets Attract $1.5 Billion in Net Inflows, EPFR Global Reports","[""['EEM']""]",{'EEM': -1},negative,{'EEM': -0.011982923342273355}
2010-03-19,"Copper Prices Fall, End Week with Slight Retreat","[""['HG=F']""]",{'HG=F': 0},neutral,{'HG=F': -0.006789668364159951}
2011-06-17,German Chancellor Angela Merkel Pledges to Resolve Greek Crisis,"[""['EWG']""]",{'EWG': 1},positive,{'EWG': 0.016627901352985086}
2010-04-02,"Caterpillar Inc. Adds Staff, Indicating Growth in Job Market","[""['CAT']""]",{'CAT': 1},positive,{'CAT': 0.018138246668055524}
2010-04-06, U.K. Pound Weakens Amid Election Uncertainty,"[""['EWU']""]",{'EWU': 0},neutral,{'EWU': -0.0035861949144131433}
2011-01-20,10-Year Treasury Yields Hit Highest Point Since Early January,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.036559850567203345}
2011-08-03,Service Industries Experience Slowest Growth Since February 2010,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': 0.0028477055164020104}
2011-04-22,Renesas Electronics Corp. to Restart Operations at Quake-Damaged Plant,"[""['RNECY']""]",{'RNECY': 0},neutral,{'RNECY': 0.0}
2011-04-04,Payrolls Data Supports Speculation of Economy Withstanding Overseas Slowdown,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0008262266235010696}
2011-01-10,"Apple, GE, and Ford Rally as U.S. Stocks Bounce Back","[""['AAPL', 'GE', 'F']""]","{'AAPL': 1, 'GE': 1, 'F': 0}",positive,"{'AAPL': 0.01883286948533014, 'GE': 0.004340699588251118, 'F': 0.002189049275260979}"
2010-11-09, Yuan Strengthens Against Dollar Ahead of G-20 Meeting,"[""['CNY=X', 'GXC']""]","{'CNY=X': 1, 'GXC': -1}",neutral,"{'CNY=X': 0.0038219152655118993, 'GXC': -0.01638953541175936}"
2010-12-10,Euro Weakens Amidst EU Leaders' Stance on Sovereign-Debt Crisis Funding,"[""['VGK']""]",{'VGK': 1},positive,{'VGK': 0.004548204058053784}
2011-10-05,Yahoo! Inc. Surges 10 Percent After Microsoft Corp. Considers Bid for the Internet Company,"[""['YHOO', 'MSFT']""]",{'MSFT': 1},positive,{'MSFT': 0.021704698412579937}
2010-04-07,U.S. and European Stocks Fall Amid Greek Debt Concerns,"[""['SPY', 'VGK']""]","{'SPY': -1, 'VGK': -1}",negative,"{'SPY': -0.00571263996531457, 'VGK': -0.012692013760470244}"
2011-05-24,Oil and Gasoline Rise by 1.9 Percent Each,"[""['CL=F', 'RB=F']""]","{'CL=F': 1, 'RB=F': 1}",positive,"{'CL=F': 0.01934492782686248, 'RB=F': 0.018617438450867496}"
2011-10-27, European Banks Lead Gains as Stoxx Europe 600 Index Climbs to 12-Week High,"[""['EUFN', 'FEZ']""]","{'EUFN': 1, 'FEZ': 1}",positive,"{'EUFN': 0.10224547572752463, 'FEZ': 0.08548332079462106}"
2011-04-27," MSCI Emerging Markets Index Increases, Technology Stocks Rally","[""['EEM']""]",{'EEM': 0},neutral,{'EEM': -0.0017930960201271162}
2010-06-29,Verizon Wireless to Sell iPhone in 2021,"[""['VZ', 'AAPL']""]","{'VZ': 0, 'AAPL': -1}",negative,"{'VZ': -0.0031350277506584368, 'AAPL': -0.045210415734226794}"
2010-03-18,Euro and Greek Stocks Decline as Bailout Plan Stumbles,"[""['EURUSD=X', 'GREK']""]",{'EURUSD=X': -1},negative,{'EURUSD=X': -0.0090531919933734}
2010-02-18, German Chancellor Criticizes Banks Over Greek Deficit Scandal,"[""['EWG']""]",{'EWG': 0},neutral,{'EWG': 0.0019712547242007883}
2010-09-02,Treasuries Fall as Economic Data Signals Recovery,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.017815648144411833}
2011-10-24, Japan's Nikkei 225 Stock Average Adds 1.9 Percent,"[""['^N225']""]",{'^N225': 1},positive,{'^N225': 0.01902211308127666}
2010-09-24, Petrobras Raises $70 Billion for Offshore Development,"[""['PBR']""]",{'PBR': -1},negative,{'PBR': -0.018825516378233598}
2011-11-29, Italy Forced to Sell Bonds at Rates Exceeding 7 Percent,"[""['EWI']""]",{'EWI': 0},neutral,{'EWI': 0.0}
2011-05-19, Copper Falls in New York After Hong Kong Reserve Announcement,"[""['^HSI']""]",{'^HSI': 1},positive,{'^HSI': 0.006615936030984981}
2010-04-28,"S&P 500 Gains 0.7 Percent, Recouping Part of Previous Day's Losses","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.006462752419523099}
2010-07-05, MSCI World Index Drops; Taseko Mines Ltd. Plummets on Environmental Concerns,"[""['URTH', 'TGB']""]",{'TGB': 0},neutral,{'TGB': -0.019999980926513672}
2010-06-22, Copper Futures Rise on Stronger Yuan Demand Speculation,"[""['HG=F']""]",{'HG=F': 1},positive,{'HG=F': 0.017522995549871245}
2011-12-13, South Korea's Kospi Index and Shanghai Composite Index Drop.,"[""['^KS11', '000001.SS']""]","{'^KS11': -1, '000001.SS': -1}",negative,"{'^KS11': -0.018791821592391234, '000001.SS': -0.018744923380872747}"
2010-02-10,U.S. Stocks Fall as Fed Considers Raising Discount Rate,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0019586957581404496}
2010-08-03,U.S. Jobless Claims Hit Record 3.28 Million,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.004788959491466627}
2011-12-01,U.S. Stocks Retreat Despite Improving Manufacturing Growth,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.00015983873948643978}
2010-03-24,MSCI World Index and S&P 500 Fall from Recent Highs,"[""['URTH', 'SPY']""]",{'SPY': -1},negative,{'SPY': -0.004854746616621997}
2011-03-18, Crude Slips 0.4% to $101.07 a Barrel Amid Libya Cease-Fire,"[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.003450980875961629}
2011-01-26,"Commodities Rise with Sugar, Gasoline, and Hogs Leading Gains","[""['DBC']""]",{'DBC': 1},positive,{'DBC': 0.02228716392132779}
2011-12-19,Treasuries and Dollar Advance as European Officials Struggle with Debt Crisis,"[""['^TNX', 'UUP', '^STOXX']""]","{'^TNX': -1, 'UUP': 1, '^STOXX': 0}",neutral,"{'^TNX': -0.02211435231643777, 'UUP': 0.0035571351041816524, '^STOXX': 0.00017112355048531924}"
2010-01-21,Analysts Predict S&P 500 Earnings Growth Despite Market Challenges,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.01894490338978838}
2011-08-15, Crude Oil Futures Gain 2.9% Amid Corporate Deal Announcements,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.02928086297051169}
2010-01-26,Stocks and Commodities Fall as Dollar and Treasuries Rise,"[""['SPY', 'DIA', 'QQQ', 'GLD', 'SLV', 'USO', 'UUP', 'TLT']""]","{'SPY': -1, 'DIA': 0, 'QQQ': 0, 'GLD': 0, 'SLV': -1, 'USO': 0, 'UUP': 1, 'TLT': 0}",neutral,"{'SPY': -0.004190575800295138, 'DIA': -0.00029384491932094026, 'QQQ': 0.0009029528968886869, 'GLD': 0.0007442705541653716, 'SLV': -0.023767060032296894, 'USO': -0.008421661551905046, 'UUP': 0.004338307733782409, 'TLT': 0.0003273088137640823}"
2010-01-27,Yen Weakens Against Major Currencies,"[""['EWJ']""]",{'EWJ': -1},negative,{'EWJ': -0.005917184412796872}
2011-07-14,"Stocks, Treasuries, Oil Decline as Bernanke Damps Stimulus Bets","[""['^GSPC', '^TNX', 'CL=F']""]","{'^GSPC': -1, '^TNX': 1, 'CL=F': -1}",negative,"{'^GSPC': -0.0067161276923011215, '^TNX': 0.018332747389374404, 'CL=F': -0.02406935784699349}"
2011-06-13,S&P 500 Recovers After Six-Week Slide,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0006687560771996282}
2010-07-29,Commodities Gauge Hits 12-Week High Amid Recovery Optimism,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': 0.0031729539820908315}
2010-10-15, Fed's Asset Purchase Speculation Drives September Stock Rally,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0020431888598770875}
2011-06-07,S&P 500 Index Drops to Lowest Closing Level Since March 18,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0009564073932939454}
2010-12-17,Treasuries and Stocks Rise as High Yields and Earnings Attract Investors,"[""['^TNX', '^GSPC']""]","{'^TNX': -1, '^GSPC': 0}",negative,"{'^TNX': -0.04227784712891436, '^GSPC': 0.0008368043854836138}"
2011-04-12, Wheat and Lead Lead Declines in S&P GSCI Index of Raw Materials,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.007474068028958891}
2011-07-20, United Technologies Corp. Declines After Boeing Co. Chooses Competing Jet-Engine Maker,"[""['UTX', 'BA']""]",{'BA': 1},positive,{'BA': 0.02183442952596626}
2011-09-23,European Central Bank Considers Stepping Up Efforts to Ease Financial-Market Tensions,"[""['^STOXX50E']""]",{'^STOXX50E': 1},positive,{'^STOXX50E': 0.015172255691782599}
2010-06-15,"S&P 500 Rebounds Above 200-Day Average, Signaling Bullish Trend","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.022737290903597884}
2011-09-29," Crude Oil Climbs 1.1 Percent, Natural Gas Futures Decline 1.4 Percent","[""['CL=F', 'NG=F']""]","{'CL=F': 1, 'NG=F': 0}",positive,"{'CL=F': 0.011451795538236942, 'NG=F': -0.003192360660389637}"
2010-03-26,iShares MSCI South Korea Index Fund Drops Amid Military Tensions,"[""['EWY']""]",{'EWY': 0},neutral,{'EWY': -0.0061175996082249995}
2011-10-28, Yen Climbs Toward Post-World War II Record Against Dollar,"[""['^N225']""]",{'^N225': 1},positive,{'^N225': 0.013883283663959967}
2011-12-09,Emerging-Market Equities Extend Drop After Worst Weekly Performance in a Month,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.020212503370367507}
2011-03-07, Silver Gains 2.1 Percent and Gold Advances 1.6 Percent,"[""['SLV', 'GLD']""]","{'SLV': 1, 'GLD': 0}",positive,"{'SLV': 0.01556647266949085, 'GLD': 0.0026551496302960054}"
2011-03-17,S&P 500's Four-Day Gain Biggest Since January 2013,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.013398228752857344}
2010-03-19," U.S. Treasury Yield Curve Narrows, 2-10 Year Spread at January Levels","[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.005086446449439896}
2010-11-05, Greek Bond Yields Diverge Further from German Bunds Amid Fiscal Concerns,"[""['GREK', 'EWG']""]",{'EWG': -1},negative,{'EWG': -0.008474609622503237}
2010-09-21, Akzo Nobel Shares Reach Highest Level Since 2008 After Takeover Bid,"[""['AKZA.AS']""]",{'AKZA.AS': 0},neutral,{'AKZA.AS': 0.0029266953897415515}
2011-05-06, U.S. Retail Sales Rise 0.7 Percent in November,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.0038199203649145197}
2011-04-21," Stoxx Europe 600 Index Gains 0.5 Percent, Akzo Nobel Climbs on Better-Than-Estimated Earnings","[""['^STOXX', 'AKZA.AS']""]","{'^STOXX': 1, 'AKZA.AS': 1}",positive,"{'^STOXX': 0.005052690010911798, 'AKZA.AS': 0.040237734422584825}"
2010-08-03, 10-Year Treasury Yields Dip to 0.85%,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.016537301322213205}
2011-11-14," Euro Weakens Against Yen, Pound Drops Against Dollar","[""['EWJ', 'EWU', 'FXE']""]","{'EWJ': 0, 'EWU': -1, 'FXE': -1}",negative,"{'EWJ': -0.004292283361830851, 'EWU': -0.015485525871325345, 'FXE': -0.009343073173557204}"
2010-10-25,Dollar Index Drops as Swedish Krona Strengthens Before Interest Rate Decision,"[""['DXY', 'EWD']""]",{'EWD': 0},neutral,{'EWD': 0.002662938423600325}
2010-07-02, MSCI Asia Pacific Index Down After Goldman Sachs Cuts China Growth Forecast,"[""['GS', 'MSCI']""]","{'GS': 0, 'MSCI': 1}",positive,"{'GS': -0.00045725438474042424, 'MSCI': 0.015728164892288454}"
2010-10-14, All 50 States Launch Coordinated Bank Foreclosure Practices Probe,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.003900683356522494}
2011-07-13, PBOC Needs to Act on Mid-Year Cash Demand Peak,"[""['GXC']""]",{'GXC': 1},positive,{'GXC': 0.01619757832265889}
2010-11-15, MSCI Asia Pacific Index Falls 0.4%,"[""['MSCI']""]",{'MSCI': 0},neutral,{'MSCI': -0.001947322673442331}
2010-09-13, Deutsche Bank to Raise Capital for Postbank Acquisition and to Meet Capital Rules,"[""['DB']""]",{'DB': 1},positive,{'DB': 0.030082634411302323}
2010-11-05, Emerging-Market Bonds Yield Spread Drops to Lowest Since December 2007,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': -0.0018526141637670301}
2011-06-07,"Cisco Systems, Bank of America, and Hewlett-Packard Lead Declines in Dow Jones Industrial Average","[""['CSCO', 'BAC', 'HPQ']""]","{'CSCO': -1, 'BAC': -1, 'HPQ': -1}",negative,"{'CSCO': -0.03001874252058323, 'BAC': -0.016620052727679746, 'HPQ': -0.010845289138474823}"
2010-12-14, U.S. Credit Default Swaps Fall for Tenth Consecutive Day,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.00091095635360805}
2010-09-01, S&P GSCI Commodity Index Records First Increase in a Week,"[""['SPGI']""]",{'SPGI': 1},positive,{'SPGI': 0.03074106108666541}
2011-11-21,S&P 500 Index Closes at Six-Week Low,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.018648495446902502}
2011-05-05," Copper Futures Slump 3.3 Percent, Falling Below $4 a Pound","[""['HG=F']""]",{'HG=F': -1},negative,{'HG=F': -0.03276301118521896}
2010-02-12, Berkshire Hathaway Class B Stock Trading Volume Hits Record High,"[""['BRK-B']""]",{'BRK-B': 1},positive,{'BRK-B': 0.0027382850148309767}
2010-07-26, U.S. Crop Prices Drop as Weather Conditions Improve,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.011200166146517754}
2010-09-22, MSCI Emerging Markets Index at Highest Since July 2008,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': 0.0006884742583477266}
2011-09-08,"U.S. Stocks Drop as Treasuries, Dollar Gain on Bernanke Remarks","[""['SPY', 'TLT', 'UUP']""]","{'SPY': -1, 'TLT': 1, 'UUP': 1}",positive,"{'SPY': -0.010391464546093854, 'TLT': 0.008967576871320881, 'UUP': 0.010266070815975858}"
2011-08-30, 30-Year Treasury Yields Slip Seven Basis Points to 3.52%,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.04183170146255266}
2010-05-04, Australian Mining Stocks Drop After Government Announces New Taxes,"[""['EWA']""]",{'EWA': -1},negative,{'EWA': -0.052254541527907095}
2011-09-15, Asian Equities Edge Lower; Treasury Yields Decline,"[""['AAXJ']""]",{'AAXJ': 1},positive,{'AAXJ': 0.008718636892646403}
2010-03-18,Euro Drops to $1.3609 Amidst Greek Financial Crisis,"[""['EWG']""]",{'EWG': -1},negative,{'EWG': -0.008264332367395544}
2010-03-11,High Demand at U.S. Bond Auction with Bid-to-Cover Ratio of 2.89,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.0041752289748258065}
2010-11-01, Emerging-Market Bond Spread Over U.S. Treasuries Narrows,"[""['EEM', 'GOVT']""]",{'EEM': 1},positive,{'EEM': 0.01105766135603381}
2010-09-24, European Sovereign Debt Concerns Affect Bond Spreads,"[""['VGK']""]",{'VGK': 1},positive,{'VGK': 0.03399066651604521}
2011-09-19,"Treasuries Rally, Sending Two-Year Yields to Record Low","[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.06551055857821675}
2011-01-17, Citigroup and Goldman Sachs Set for Earnings Release,"[""['C', 'GS']""]","{'C': 1, 'GS': 1}",positive,"{'C': 0.017856856415872313, 'GS': 0.019991409004886274}"
2010-04-16,Goldman Sachs Shares Plunge 13% After SEC Fraud Accusations,"[""['GS']""]",{'GS': -1},negative,{'GS': -0.1279100112056194}
2011-11-03,Jefferies Group Inc. Shares Tumble After Credit Rating Cut,"[""['JEF']""]",{'JEF': 0},neutral,{'JEF': 0.0023181133178744595}
2010-01-21," Gold, Aluminum, and Copper Prices Decline as Commodities Market Slips","[""['GLD', 'JJU', 'JJC']""]",{'GLD': -1},negative,{'GLD': -0.01441159959280014}
2010-01-19, Mitsubishi UFJ Financial Group Income from Lending May Slump,"[""['MUFG']""]",{'MUFG': -1},negative,{'MUFG': -0.016363727278771334}
2011-09-14, U.S. Treasury 30-Year Bonds Rise After Record Low Yield Sale,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.008525556822179148}
2010-12-27, Copper Prices Reach Record High Amid Declining Stockpiles,"[""['HG=F']""]",{'HG=F': 0},neutral,{'HG=F': 0.005409275896060217}
2011-03-11, India's Factory Output Growth Gives Central Bank Scope to Raise Interest Rates.,"[""['^BSESN']""]",{'^BSESN': -1},negative,{'^BSESN': -0.008396485650036034}
2011-09-22, S&P GSCI Index of 24 Commodities Records Biggest Plunge Since May,"[""['SPGI']""]",{'SPGI': -1},negative,{'SPGI': -0.01637893004080393}
2011-03-07, Bill Gross Warns Investors of Slowing Global Growth and Lower Returns,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.01047011303265244}
2011-12-14, Cost for European Banks to Borrow in Dollars Rises for a Fifth Day,"[""['VGK']""]",{'VGK': -1},negative,{'VGK': -0.014333158172957883}
2011-03-15,Tokyo Stock Exchange Calls for Calm and Orderly Response After Two-Day Retreat,"[""['^N225']""]",{'^N225': -1},negative,{'^N225': -0.10553930402861245}
2010-11-24, Emerging Markets Index Rebounds After U.S. Economic Reports,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.023162467491566918}
2010-01-18,Oil Prices Rise for First Time in Six Days Amid Demand Recovery Speculation,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.01750849477685823}
